Item Type,Product Name,Product Type,Product Code/SKU,Brand Name,Product Description,Price,Category,Allow Purchases?,Product Visible?,Track Inventory,Product Condition,Show Product Condition?,Product Custom Fields,Product Image Path - 1,Product Image Path - 2,Product Image Path - 3,Product Image Path - 4,Product Image Path - 5,Product Image Path - 6,Product Image Path - 7,Product Image Path - 8,Product Image Path - 9,Product Image Path - 10,Product Image Path - 11,Product Image Path - 12
Product,409 - Adjustable trigger retaining pin - 28 - Non-Removable,P,409-28-Non-Removable,Perazzi,Adjustable trigger retaining pin - 28 - Non-Removable,12.72,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=409,409-1.jpg,,,,,,,,,,,
Product,411 - Adjustable trigger return spring - 28 - Non-Removable,P,411-28-Non-Removable,Perazzi,Adjustable trigger return spring - 28 - Non-Removable,8.84,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=411,411-1.jpg,,,,,,,,,,,
Product,6116 - Safety spring - 28 - Non-Removable,P,6116-28-Non-Removable,Perazzi,Safety spring - 28 - Non-Removable,35.49,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6116,6116-1.jpg,,,,,,,,,,,
Product,6120 - steel under safety - 28 - Non-Removable,P,6120-28-Non-Removable,Perazzi,steel under safety - 28 - Non-Removable,53.56,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6120,6120-1.jpg,,,,,,,,,,,
Product,6145 - Under safety - 28 - Non-Removable,P,6145-28-Non-Removable,Perazzi,Under safety - 28 - Non-Removable,8.03,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6145,6145-1.jpg,,,,,,,,,,,
Product,6172 - Sear trip pivot pin - 28 - Non-Removable,P,6172-28-Non-Removable,Perazzi,Sear trip pivot pin - 28 - Non-Removable,12.72,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6172,6172-1.jpg,,,,,,,,,,,
Product,6178 - Link retainer pin - 28 - Non-Removable,P,6178-28-Non-Removable,Perazzi,Link retainer pin - 28 - Non-Removable,16.74,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6178,6178-1.jpg,,,,,,,,,,,
Product,6187 - Sear trip pin - 28 - Non-Removable,P,6187-28-Non-Removable,Perazzi,Sear trip pin - 28 - Non-Removable,47.14,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6187,6187-1.jpg,,,,,,,,,,,
Product,19212 - Round front sight - 28 - Non-Removable,P,19212-28-Non-Removable,Perazzi,Round front sight - 28 - Non-Removable,3.88,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=19212,19212-1.jpg,,,,,,,,,,,
Product,21105 - Safety - 28 - Non-Removable,P,21105-28-Non-Removable,Perazzi,Safety - 28 - Non-Removable,151.32,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21105,21105-1.jpg,,,,,,,,,,,
Product,21126 - Locking pin for sel. lever (optional) - 28 - Non-Removable,P,21126-28-Non-Removable,Perazzi,Locking pin for sel. lever (optional) - 28 - Non-Removable,26.25,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21126,21126-1.jpg,,,,,,,,,,,
Product,21186 - Pivot sear trip - coil spring file pin non rem. trigger group - 28 - Non-Removable,P,21186-28-Non-Removable,Perazzi,Pivot sear trip - coil spring file pin non rem. trigger group - 28 - Non-Removable,12.72,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21186,,,,,,,,,,,,
Product,21728 - Choke tube - 28 - Non-Removable,P,21728-28-Non-Removable,Perazzi,Choke tube - 28 - Non-Removable,140.00,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21728,,,,,,,,,,,,
Product,23156 - Trigger - 28 - Non-Removable,P,23156-28-Non-Removable,Perazzi,Trigger - 28 - Non-Removable,200.19,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23156,,,,,,,,,,,,
Product,23156 A - Anatomic trigger - 28 - Non-Removable,P,23156 A-28-Non-Removable,Perazzi,Anatomic trigger - 28 - Non-Removable,400.39,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23156 A,,,,,,,,,,,,
Product,23156 U - Backward trigger - 28 - Non-Removable,P,23156 U-28-Non-Removable,Perazzi,Backward trigger - 28 - Non-Removable,400.39,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23156 U,,,,,,,,,,,,
Product,23175 - Sear retainer pin - 28 - Non-Removable,P,23175-28-Non-Removable,Perazzi,Sear retainer pin - 28 - Non-Removable,12.72,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23175,23175-1.jpg,,,,,,,,,,,
Product,28103 - Top lever - 28 - Non-Removable,P,28103-28-Non-Removable,Perazzi,Top lever - 28 - Non-Removable,489.44,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28103,,,,,,,,,,,,
Product,28104 - Action bolt - 28 - Non-Removable,P,28104-28-Non-Removable,Perazzi,Action bolt - 28 - Non-Removable,216.26,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28104,,,,,,,,,,,,
Product,28109 - Right ejector trip rod - 28 - Non-Removable,P,28109-28-Non-Removable,Perazzi,Right ejector trip rod - 28 - Non-Removable,58.92,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28109,,,,,,,,,,,,
Product,28110 - Left ejector trip rod - 28 - Non-Removable,P,28110-28-Non-Removable,Perazzi,Left ejector trip rod - 28 - Non-Removable,58.92,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28110,,,,,,,,,,,,
Product,28111 - Locking piece top lever - 28 - Non-Removable,P,28111-28-Non-Removable,Perazzi,Locking piece top lever - 28 - Non-Removable,84.36,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28111,,,,,,,,,,,,
Product,28112 - Cocking bar - 28 - Non-Removable,P,28112-28-Non-Removable,Perazzi,Cocking bar - 28 - Non-Removable,171.40,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28112,,,,,,,,,,,,
Product,28113 - Top firing pin - 28 - Non-Removable,P,28113-28-Non-Removable,Perazzi,Top firing pin - 28 - Non-Removable,80.35,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28113,,,,,,,,,,,,
Product,28114 - Bottom firing pin - 28 - Non-Removable,P,28114-28-Non-Removable,Perazzi,Bottom firing pin - 28 - Non-Removable,80.35,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28114,,,,,,,,,,,,
Product,28115 - Pivot - 28 - Non-Removable,P,28115-28-Non-Removable,Perazzi,Pivot - 28 - Non-Removable,35.49,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28115,,,,,,,,,,,,
Product,28121 - Top lever return spring - 28 - Non-Removable,P,28121-28-Non-Removable,Perazzi,Top lever return spring - 28 - Non-Removable,81.28,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28121,,,,,,,,,,,,
Product,28128 - iring pin lock cam pin trip - 28 - Non-Removable,P,28128-28-Non-Removable,Perazzi,iring pin lock cam pin trip - 28 - Non-Removable,19.55,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28128,,,,,,,,,,,,
Product,28135 - Top lever stop plate release pin - 28 - Non-Removable,P,28135-28-Non-Removable,Perazzi,Top lever stop plate release pin - 28 - Non-Removable,34.14,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28135,,,,,,,,,,,,
Product,28136 - Top lever stop plate - 28 - Non-Removable,P,28136-28-Non-Removable,Perazzi,Top lever stop plate - 28 - Non-Removable,50.89,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28136,,,,,,,,,,,,
Product,28137 - Top lever stop plare rel. sp. plunger - 28 - Non-Removable,P,28137-28-Non-Removable,Perazzi,Top lever stop plare rel. sp. plunger - 28 - Non-Removable,8.97,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28137,,,,,,,,,,,,
Product,28138 - Lock bolt nut retainer screw - 28 - Non-Removable,P,28138-28-Non-Removable,Perazzi,Lock bolt nut retainer screw - 28 - Non-Removable,29.46,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28138,,,,,,,,,,,,
Product,28139 - Pin to block pivot - 28 - Non-Removable,P,28139-28-Non-Removable,Perazzi,Pin to block pivot - 28 - Non-Removable,2.01,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28139,,,,,,,,,,,,
Product,28155 - Trigger guard - 28 - Non-Removable,P,28155-28-Non-Removable,Perazzi,Trigger guard - 28 - Non-Removable,161.23,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28155,,,,,,,,,,,,
Product,28157 - Sear trip - 28 - Non-Removable,P,28157-28-Non-Removable,Perazzi,Sear trip - 28 - Non-Removable,97.75,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28157,,,,,,,,,,,,
Product,28158 - Connector - 28 - Non-Removable,P,28158-28-Non-Removable,Perazzi,Connector - 28 - Non-Removable,161.23,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28158,,,,,,,,,,,,
Product,28161 - Right hammer - 28 - Non-Removable,P,28161-28-Non-Removable,Perazzi,Right hammer - 28 - Non-Removable,216.26,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28161,,,,,,,,,,,,
Product,28162 - Left hammer - 28 - Non-Removable,P,28162-28-Non-Removable,Perazzi,Left hammer - 28 - Non-Removable,216.26,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28162,,,,,,,,,,,,
Product,28164 - Cocking foot - 28 - Non-Removable,P,28164-28-Non-Removable,Perazzi,Cocking foot - 28 - Non-Removable,70.97,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28164,,,,,,,,,,,,
Product,28166 - Hammer spring - 28 - Non-Removable,P,28166-28-Non-Removable,Perazzi,Hammer spring - 28 - Non-Removable,8.97,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28166,,,,,,,,,,,,
Product,28170 - Connector block plunger - 28 - Non-Removable,P,28170-28-Non-Removable,Perazzi,Connector block plunger - 28 - Non-Removable,12.72,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28170,,,,,,,,,,,,
Product,28171 - Connector block pivot pin - 28 - Non-Removable,P,28171-28-Non-Removable,Perazzi,Connector block pivot pin - 28 - Non-Removable,12.72,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28171,,,,,,,,,,,,
Product,28190 - Spring file - 28 - Non-Removable,P,28190-28-Non-Removable,Perazzi,Spring file - 28 - Non-Removable,182.79,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28190,,,,,,,,,,,,
Product,28193 - Hammer spring plunger - 28 - Non-Removable,P,28193-28-Non-Removable,Perazzi,Hammer spring plunger - 28 - Non-Removable,29.46,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28193,,,,,,,,,,,,
Product,28200 - Barrels (see guns price list) - 28 - Non-Removable,P,28200-28-Non-Removable,Perazzi,Barrels (see guns price list) - 28 - Non-Removable,0.00,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28200,,,,,,,,,,,,
Product,28203 - Right ejector - 28 - Non-Removable,P,28203-28-Non-Removable,Perazzi,Right ejector - 28 - Non-Removable,257.51,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28203,,,,,,,,,,,,
Product,28204 - Left ejector - 28 - Non-Removable,P,28204-28-Non-Removable,Perazzi,Left ejector - 28 - Non-Removable,257.51,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28204,,,,,,,,,,,,
Product,28205 - Ejector spring plunger - 28 - Non-Removable,P,28205-28-Non-Removable,Perazzi,Ejector spring plunger - 28 - Non-Removable,16.61,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28205,,,,,,,,,,,,
Product,28206 - Ejector spring - 28 - Non-Removable,P,28206-28-Non-Removable,Perazzi,Ejector spring - 28 - Non-Removable,8.97,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28206,,,,,,,,,,,,
Product,28207 - Ejector lock - 28 - Non-Removable,P,28207-28-Non-Removable,Perazzi,Ejector lock - 28 - Non-Removable,23.57,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28207,,,,,,,,,,,,
Product,28307 - Cocking bar cam - 28 - Non-Removable,P,28307-28-Non-Removable,Perazzi,Cocking bar cam - 28 - Non-Removable,64.95,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28307,,,,,,,,,,,,
Product,28308 - Right ejector sear - 28 - Non-Removable,P,28308-28-Non-Removable,Perazzi,Right ejector sear - 28 - Non-Removable,50.89,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28308,,,,,,,,,,,,
Product,28316 - Ejector trip - 28 - Non-Removable,P,28316-28-Non-Removable,Perazzi,Ejector trip - 28 - Non-Removable,64.95,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28316,,,,,,,,,,,,
Product,28317 - Left ejector sear - 28 - Non-Removable,P,28317-28-Non-Removable,Perazzi,Left ejector sear - 28 - Non-Removable,50.89,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28317,,,,,,,,,,,,
Product,28321 - Iron forend (see guns price list) - 28 - Non-Removable,P,28321-28-Non-Removable,Perazzi,Iron forend (see guns price list) - 28 - Non-Removable,,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28321,,,,,,,,,,,,
Product,28351 - Stock (see guns price list) - 28 - Non-Removable,P,28351-28-Non-Removable,Perazzi,Stock (see guns price list) - 28 - Non-Removable,,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28351,,,,,,,,,,,,
Product,28357 - Forend (see guns price list) - 28 - Non-Removable,P,28357-28-Non-Removable,Perazzi,Forend (see guns price list) - 28 - Non-Removable,,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=28357,,,,,,,,,,,,
Product,169/02 - Left sear spring - 28 - Non-Removable,P,169/02-28-Non-Removable,Perazzi,Left sear spring - 28 - Non-Removable,8.84,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=169/02,169-02.jpg,,,,,,,,,,,
Product,175/03 - Hammer pin - 28 - Non-Removable,P,175/03-28-Non-Removable,Perazzi,Hammer pin - 28 - Non-Removable,9.37,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=175/03,,,,,,,,,,,,
Product,212/06 - Middle sight - 28 - Non-Removable,P,212/06-28-Non-Removable,Perazzi,Middle sight - 28 - Non-Removable,23.57,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=212/06,,,,,,,,,,,,
Product,6226/03 - Choke wrench - 28 - Non-Removable,P,6226/03-28-Non-Removable,Perazzi,Choke wrench - 28 - Non-Removable,55.00,Gauge/28; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6226/03,6226-03.jpg,,,,,,,,,,,
Product,117 - Cocking bar spring - 410 - Non-Removable,P,117-410-Non-Removable,Perazzi,Cocking bar spring - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=117,117-1.jpg,,,,,,,,,,,
Product,118 - Firing pin return spring - 410 - Non-Removable,P,118-410-Non-Removable,Perazzi,Firing pin return spring - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=118,118-1.jpg,,,,,,,,,,,
Product,123 - Cocking bar screw check - 410 - Non-Removable,P,123-410-Non-Removable,Perazzi,Cocking bar screw check - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=123,123-1.jpg,,,,,,,,,,,
Product,126 - Safety botton pin - 410 - Non-Removable,P,126-410-Non-Removable,Perazzi,Safety botton pin - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=126,126-1.jpg,,,,,,,,,,,
Product,129 - Plunger trip - 410 - Non-Removable,P,129-410-Non-Removable,Perazzi,Plunger trip - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=129,129-1.jpg,,,,,,,,,,,
Product,134 - Top lever lock pin return spring - 410 - Non-Removable,P,134-410-Non-Removable,Perazzi,Top lever lock pin return spring - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=134,134-1.jpg,,,,,,,,,,,
Product,159 - Right sear - 410 - Non-Removable,P,159-410-Non-Removable,Perazzi,Right sear - 410 - Non-Removable,137.66,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=159,159-1.jpg,,,,,,,,,,,
Product,160 - Left sear - 410 - Non-Removable,P,160-410-Non-Removable,Perazzi,Left sear - 410 - Non-Removable,137.66,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=160,160-1.jpg,,,,,,,,,,,
Product,167 - Connector spring - 410 - Non-Removable,P,167-410-Non-Removable,Perazzi,Connector spring - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=167,167-1.jpg,,,,,,,,,,,
Product,169 - Right sear spring - 410 - Non-Removable,P,169-410-Non-Removable,Perazzi,Right sear spring - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=169,169.jpg,,,,,,,,,,,
Product,176 - Trigger guard pin - 410 - Non-Removable,P,176-410-Non-Removable,Perazzi,Trigger guard pin - 410 - Non-Removable,12.72,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=176,176-1.jpg,,,,,,,,,,,
Product,178 - Sear plunger - 410 - Non-Removable,P,178-410-Non-Removable,Perazzi,Sear plunger - 410 - Non-Removable,12.72,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=178,178-1.jpg,,,,,,,,,,,
Product,309 - Ejector sear spring - 410 - Non-Removable,P,309-410-Non-Removable,Perazzi,Ejector sear spring - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=309,,,,,,,,,,,,
Product,313 - Ejector sear plunger - 410 - Non-Removable,P,313-410-Non-Removable,Perazzi,Ejector sear plunger - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=313,,,,,,,,,,,,
Product,314 - Ejector sear pin - 410 - Non-Removable,P,314-410-Non-Removable,Perazzi,Ejector sear pin - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=314,,,,,,,,,,,,
Product,322 - Catch bolt - 410 - Non-Removable,P,322-410-Non-Removable,Perazzi,Catch bolt - 410 - Non-Removable,50.89,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=322,322-1.jpg,,,,,,,,,,,
Product,323 - Cocking bar lock screw - 410 - Non-Removable,P,323-410-Non-Removable,Perazzi,Cocking bar lock screw - 410 - Non-Removable,12.72,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=323,,,,,,,,,,,,
Product,324 - Spring for catch bolt - 410 - Non-Removable,P,324-410-Non-Removable,Perazzi,Spring for catch bolt - 410 - Non-Removable,23.57,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=324,324-1.jpg,324-2.jpg,324-3.jpg,,,,,,,,,
Product,326 - Latch plate - 410 - Non-Removable,P,326-410-Non-Removable,Perazzi,Latch plate - 410 - Non-Removable,162.70,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=326,326-1.jpg,,,,,,,,,,,
Product,327 - Latch plate lever - 410 - Non-Removable,P,327-410-Non-Removable,Perazzi,Latch plate lever - 410 - Non-Removable,78.60,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=327,327-1.jpg,,,,,,,,,,,
Product,328 - Lock screw for latch plate lev. sp. - 410 - Non-Removable,P,328-410-Non-Removable,Perazzi,Lock screw for latch plate lev. sp. - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=328,328-1.jpg,,,,,,,,,,,
Product,329 - Latch plate pin - 410 - Non-Removable,P,329-410-Non-Removable,Perazzi,Latch plate pin - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=329,329-1.jpg,,,,,,,,,,,
Product,330 - Return spring latch plate lever - 410 - Non-Removable,P,330-410-Non-Removable,Perazzi,Return spring latch plate lever - 410 - Non-Removable,29.46,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=330,330-1.jpg,,,,,,,,,,,
Product,331 - Lock pin for latch pl.lever - 410 - Non-Removable,P,331-410-Non-Removable,Perazzi,Lock pin for latch pl.lever - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=331,331-1.jpg,,,,,,,,,,,
Product,352 - Stock bolt - 410 - Non-Removable,P,352-410-Non-Removable,Perazzi,Stock bolt - 410 - Non-Removable,23.57,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=352,352-1.jpg,,,,,,,,,,,
Product,353 - Lock washer - 410 - Non-Removable,P,353-410-Non-Removable,Perazzi,Lock washer - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=353,353-1.jpg,,,,,,,,,,,
Product,354 - Plain washer - 410 - Non-Removable,P,354-410-Non-Removable,Perazzi,Plain washer - 410 - Non-Removable,8.97,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=354,354-1.jpg,,,,,,,,,,,
Product,355 - Retainer guide - 410 - Non-Removable,P,355-410-Non-Removable,Perazzi,Retainer guide - 410 - Non-Removable,16.74,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=355,355-1.jpg,,,,,,,,,,,
Product,356 - Recoil pad - 410 - Non-Removable,P,356-410-Non-Removable,Perazzi,Recoil pad - 410 - Non-Removable,55.00,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=356,,,,,,,,,,,,
Product,358 - Forend lock screw - 410 - Non-Removable,P,358-410-Non-Removable,Perazzi,Forend lock screw - 410 - Non-Removable,12.72,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=358,358-1.jpg,,,,,,,,,,,
Product,359 - Forend lock bolt - 410 - Non-Removable,P,359-410-Non-Removable,Perazzi,Forend lock bolt - 410 - Non-Removable,31.47,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=359,359-1.jpg,,,,,,,,,,,
Product,409 - Adjustable trigger retaining pin - 410 - Non-Removable,P,409-410-Non-Removable,Perazzi,Adjustable trigger retaining pin - 410 - Non-Removable,12.72,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=409,409-1.jpg,,,,,,,,,,,
Product,411 - Adjustable trigger return spring - 410 - Non-Removable,P,411-410-Non-Removable,Perazzi,Adjustable trigger return spring - 410 - Non-Removable,8.84,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=411,411-1.jpg,,,,,,,,,,,
Product,6116 - Safety spring - 410 - Non-Removable,P,6116-410-Non-Removable,Perazzi,Safety spring - 410 - Non-Removable,35.49,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6116,6116-1.jpg,,,,,,,,,,,
Product,6120 - steel under safety - 410 - Non-Removable,P,6120-410-Non-Removable,Perazzi,steel under safety - 410 - Non-Removable,53.56,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6120,6120-1.jpg,,,,,,,,,,,
Product,6145 - Under safety - 410 - Non-Removable,P,6145-410-Non-Removable,Perazzi,Under safety - 410 - Non-Removable,8.03,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6145,6145-1.jpg,,,,,,,,,,,
Product,6172 - Sear trip pivot pin - 410 - Non-Removable,P,6172-410-Non-Removable,Perazzi,Sear trip pivot pin - 410 - Non-Removable,12.72,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6172,6172-1.jpg,,,,,,,,,,,
Product,6178 - Link retainer pin - 410 - Non-Removable,P,6178-410-Non-Removable,Perazzi,Link retainer pin - 410 - Non-Removable,16.74,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6178,6178-1.jpg,,,,,,,,,,,
Product,6187 - Sear trip pin - 410 - Non-Removable,P,6187-410-Non-Removable,Perazzi,Sear trip pin - 410 - Non-Removable,47.14,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6187,6187-1.jpg,,,,,,,,,,,
Product,19212 - Round front sight - 410 - Non-Removable,P,19212-410-Non-Removable,Perazzi,Round front sight - 410 - Non-Removable,3.88,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=19212,19212-1.jpg,,,,,,,,,,,
Product,21105 - Safety - 410 - Non-Removable,P,21105-410-Non-Removable,Perazzi,Safety - 410 - Non-Removable,151.32,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21105,21105-1.jpg,,,,,,,,,,,
Product,21126 - Locking pin for sel. lever (optional) - 410 - Non-Removable,P,21126-410-Non-Removable,Perazzi,Locking pin for sel. lever (optional) - 410 - Non-Removable,26.25,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21126,21126-1.jpg,,,,,,,,,,,
Product,21186 - Pivot sear trip - coil spring file pin non rem. trigger group - 410 - Non-Removable,P,21186-410-Non-Removable,Perazzi,Pivot sear trip - coil spring file pin non rem. trigger group - 410 - Non-Removable,12.72,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21186,,,,,,,,,,,,
Product,23156 - Trigger - 410 - Non-Removable,P,23156-410-Non-Removable,Perazzi,Trigger - 410 - Non-Removable,200.19,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23156,,,,,,,,,,,,
Product,23156 A - Anatomic trigger - 410 - Non-Removable,P,23156 A-410-Non-Removable,Perazzi,Anatomic trigger - 410 - Non-Removable,400.39,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23156 A,,,,,,,,,,,,
Product,23156 U - Backward trigger - 410 - Non-Removable,P,23156 U-410-Non-Removable,Perazzi,Backward trigger - 410 - Non-Removable,400.39,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23156 U,,,,,,,,,,,,
Product,23175 - Sear retainer pin - 410 - Non-Removable,P,23175-410-Non-Removable,Perazzi,Sear retainer pin - 410 - Non-Removable,12.72,Gauge/410; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23175,23175-1.jpg,,,,,,,,,,,
